ID,Item ID (ERP System),Item Description,Status,Current Step Contact Information,Reason For Hold,Requestor Region,New Bulk SKU Needed,Item Class,Country(ies) Sold To,Item Type,Business Case,Purpose,Sourcing Availability,Production Feasibility,Sourcing Timing (months),Source,Product State,Juice/QA Formulation,Factory Formulation #,Class ID,Package Size,Primary Unit of Measure,Secondary Unit of Measure,Product Category,Technology,Price (USD),Brand,Strategic Partner,Suggested Price,Project Priority Rank,Default Site ID,Regulatory Resources,Registration Feasibility,Registration Approval Timeline (# of months),Import Permit Timeline (# of months),Registration Expiration,Import Permit Expiration,Default Site,Valuation Method,Item GL Class,Tax Category,Label,Product Weight,Internal Descriptor,EPA #,Non VLS Finished Good,Manufacturer Name,Product Shelf Life,Product Shelf Life Count,Label Location Box,Label Location Container,Registration Required,Import Permit Required,Shipping COA Completed,Certified Organic,VLS Pay Tonnage,HS Tariff Code Boolean,HS Tariff Code String,Stock Item,Item Description (ERP System),BOM Owner,Country,Royalty Required,Record Type,Created,Lot/Serial Tracked,Marketing Category,Hold Estimated Completion Date,Brand Type,Brand Family,Third Party Responsible for Permit,Third Party Responsible for Registration,Market Segment,LANL,UCHI,MITSUI,UCA,SFP Pipeline,Created By,SDS Needed,SDS Available,New SDS Needed,GHS Hazard,Transportation Hazard,Regulatory ID,Product Segment,Comments,CompanyBrand,Stocking UOM,Sales UOM,Purchasing UOM,Product UOM,UOM,Customer Name,Bulk Product,Bulk Part Number,Density,Density UOM,Label Approved,Container Label Name,Container Label Part Number,Box Label Number,Box Label Description,Label Description,Lot Number Location,Info to be printed on Label,Expirations,Company ID,Regulatory Comments (US/Canada),Supplier Name,Item Type1,Content Type,Modified,Modified By,Item Child Count,Folder Child Count,Label setting,Retention label,Retention label Applied,Label applied by,Compliance Asset Id,NewItemSetupWF,TargetSalesDate,TargetDistributionDate,FinishedGoodRequestType,Comments (Regulatory),Comments (Operations),DateNeeded,PrivateLabelCompanyName,Stock Base Price,EDI Distributor Price,EDI Suggested Dealer Price,Estimated COGS,SubRegion,On Hold,Customer Item Type,Selling UOM,Reason for Rejection,Rejected By,Step Rejected In,Rejected Date,Current Step,New Product Category Needed,Pricing,Manufacturing Lead Time,Marketing Comments,Print on Container,Print on Container Label,Print on Box Label,Special Packaging Instructions,Estimated Label Completion Date,Packaging Type,Equipment Type,Pieces Per Pallet,BOM loaded into Oracle,Work Definition loaded into Oracle,Label Received,Standard Cost loaded into Oracle,Oracle Inventory ID,Product would be damaged if exposed to extreme temperatures?,Link to SDS,Transportation Requirements,Proper Shipping Name,Technical Name,Packaging Group,UN Number,UN Class,Long Description,Product to be Exported?,Schedule B #,Import Permit #,Product Application,Current Step Key Contacts Group,Current Step Start Date,Link to Label,SDS Hold Flag,Label Hold Flag,Item Type2,Path
84,,Ulexite 11.5% B,Rejected by Alignment Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Raw Material,We have two different Ulexite suppliers. Cameron Chemicals supplies SKU 1001158 Ulexite description needs changed to Ulexite 15% B.  BR Global supplies Ulexite 11.5 % B. Need to separate by %.,Keep Ulexite percentage labeled correctly.,TRUE,TRUE,,,,,,,Ton,Kilogram,,,,0,Other,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45203.44457,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,,,,No,No,,,SKU 1001158 Ulexite description needs changed to Ulexite 15% B,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.4348,SharePoint_Nintex Service,0,0,,,,,,,45203,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
85,1007177,Mono Powder (40x50 lb),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Finished Goods,New grade of Chinese import monohydrate for animal feed market to compete with other Chinese imports.,Additional grade of monohydrate to complete product offering.,TRUE,TRUE,,,,,4258,,50 lbs,Kilogram,,Micronutrients,,610,OtherMono Powder,,610,,,,,,,,,Cape Girardeau,,,,,,,N/A,,VLS,,,,,,,,No,Yes,,,,Mono Powder (40x50 lb),,USA,,,45205.36802,No,X,,Verdesian Branded,Ferrous Sulfate Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,No,N/A,Nutrients,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,,Item,45436.4348,SharePoint_Nintex Service,0,0,,,,,,,45210,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
86,1007176,Viridian (1x2000 lb),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Finished Goods,This is new Private Label SKU request for Simplot. This will be a first year opportunity launch with an estimated 250 tons produced. This will generate a revenue of roughly $400K or more. The profit margin will be 35-40%.,Growing out business with Simplot.,TRUE,TRUE,,,,,4259,,Ton,Kilogram,,Micronutrients,,1800,OtherViridian,,1800,,,,,,,,,Cape Girardeau,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Gran Viridian (1x2000 lb)(Simplot),,USA,,,45205.51066,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,Yes,N/A,Nutrients,Product label and SDS information is attached. This product will fall into the Granulated Micronutrients category.,Simplot,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,,Item,45436.4348,SharePoint_Nintex Service,0,0,,,,,,,45292,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
87,1007171,Steric P DS (25 lb) (India),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,230;#IND - India,Finished Goods,This is urgently required please create the New SKU.,"Season is on Peak, Need your support.",TRUE,TRUE,1,,,,246,,25 lbs,Kilogram,,,,5.25,Steric P Ds,,5.25,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,,Yes,,,No,,,Steric P DS (25 lb) (India),,USA,,,45208.22914,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Anil Pannu,No,,,No,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,,Item,45436.4348,SharePoint_Nintex Service,0,0,,,,,,,45215,,Commercial,,,,,,,,2.67,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
88,1007170,Steric K DS (25 lb) (India),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,230;#IND - India,Finished Goods,"This is New SKU, please create the same on urgent basis.","SEASON IS ON PEAK, NEED YOUR SUPPORT ON THIS",TRUE,TRUE,1,,,,263,,25 lbs,Kilogram,,,,4.8,Steric K Ds,,4.8,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,,No,,,No,,,Steric K DS (25 lb) (India),,USA,,,45208.2308,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Anil Pannu,No,,,No,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45215,,Commercial,,,,,,,,2.27,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
89,1001158,Ulexite 11.5% B,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Raw Material,Resubmitting. First one was rejected. BR Global supplies Ulexite 11.5 % B. Need new SKU for Ulexite 11.5% B to separate Ulexite by %.,Keep Ulexite percentage labeled correctly. We have two different Ulexite suppliers. Cameron Chemicals supplies SKU 1001158 Ulexite description needs changed to Ulexite 15% B.,TRUE,TRUE,,,,,,,Ton,Kilogram,,X,,,X,,660,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Ulexite 11.5% B,,USA,,,45208.52009,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,No,,,No,No,Raw material?,X,SKU 1001158 Ulexite description needs changed to Ulexite 15% B,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45210,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
90,,SAMPLE MACTIVE Banana (1L),Rejected by Regulatory (International),logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,218;#COL - Colombia;#221;#ECU - Ecuador;#219;#CRI - Costa Rica;#254;#PHL - Philippines,Finished Goods,New product for LATAM and SE Asia. Need a sample SKU.,New product development for bananas,TRUE,TRUE,3,,,,1006476,,1L,Liter,,Abiotic Stress Mitigators,,0,OtherMACTIVE Banana,,0,,,,,,,,,Salt Lake City,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45211.45447,No,X,,Verdesian Branded,Crop+ Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1006476,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45212,,Commercial,,,,,,,,5,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
91,1007179,SD Macro (11.3KG),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,230;#IND - India,Finished Goods,"Pending order for $80k, plus another $350k in the forecast",New formulation for India to replace previous formulation,TRUE,TRUE,1,,,,1004573,,25 lbs,Kilogram,,Abiotic Stress Mitigators,,7.5,OtherSD Macro,,7.5,,,,,,,,,Salt Lake City,,,,,,,,,VLS,,,,,,No,No,,,No,,,SD Macro (11.3 KG) (India),,USA,,,45215.43516,No,X,,Verdesian Branded,Seed+ Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,No,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1004573,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45222,,Commercial,,,,,,,,4.75,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
92,1007180,SD Macro (1000KG),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,230;#IND - India,Finished Goods,$80k Order in hand with more to come. Trying to move product ASAP and we can send some by air in large sacks instead of packaging.,New pack size for bulk sales instead of packaging into 11.3 KG.,TRUE,TRUE,1,,,,1004573,,1000 KG,Kilogram,,Abiotic Stress Mitigators,,7.5,OtherSD Macro,,7.5,,,,,,,,,Salt Lake City,,,,,,,,,VLS,,,,,,No,No,,,No,,,SD Macro (1000 KG) (India),,USA,,,45222.42688,No,X,,Verdesian Branded,Seed+ Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,No,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1004573,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45222,,Commercial,,,,,,,,4.53,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
93,,SDMACRO (DRY POWDER),Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,230;#IND - India,Finished Goods,Commercial use for own Farm & Seed Companies,Seed Treatment,TRUE,TRUE,,,,,,,1000 KG,Kilogram,,X,,,X,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45224.15697,No,X,,X,,,,X,0,0,0,0,0,Anil Pannu,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45224,,Commercial,,,,,,,,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
94,1007190,JCO GOFERT MAGNESIO (5L),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,241;#MEX - Mexico,Finished Goods,"GOFERT is already a commercial brand for our customer JCO in Mexico. Historically they only buy this product line in 1L packages. 
We agreed upon a plan with the customer to move from 1L packages to 5L. Actual forecasted volume for this year is 2880L.",Move the distribution from 1L to 5 L packages.,TRUE,TRUE,1,,,,1000915,,5L,Liter,,Plant Extract-Chelated Nutrients,,6,OtherJCO Gofert Magnesio,,6,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,,Yes,,,Yes,3105909999,,JCO GOFERT MAGNESIO (5L),,USA,,,45224.22259,No,X,,Private Label,CytoNutri Family,,,X,0,0,0,0,0,Chris Ferreira,No,,,No,No,,Biostimulants,,JCO,POUNDS,POUNDS,POUNDS,POUNDS,,,1000915,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45231,,Commercial,,,,,,,,2.6,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
95,1007189,JCO GOFERT POTASIO (5L),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,241;#MEX - Mexico,Finished Goods,GOFERT is already a commercial brand for our customer Jco in Mexico. We are moving from 1 L packages to 5 L packages. There are 3840L forecasted for this fiscal year.,Moving from 1L to 5 L packages,TRUE,TRUE,1,,,,1000915,,5L,Liter,,Plant Extract-Chelated Nutrients,,6.5,OtherJCO Gofert Potasio,,6.5,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,,Yes,,,Yes,3104909900,,JCO GOFERT POTASIO (5L),,USA,,,45224.22477,No,X,,Private Label,CytoNutri Family,,,X,0,0,0,0,0,Chris Ferreira,No,,,No,No,,Biostimulants,,JCO,POUNDS,POUNDS,POUNDS,POUNDS,,,1000915,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45231,,Commercial,,,,,,,,4.75,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
96,1007192,Cyto-Potasio+ (5L),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,221;#ECU - Ecuador,Finished Goods,$300k+ order for this product in different pack sizes,"1L, 5L and 20L pack sizes for this product",TRUE,TRUE,1,,,,1000926,,5L,Liter,,Abiotic Stress Mitigators,,7.2,OtherCyto-Potasio,,7.2,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,,Yes,,,Yes,3104909000,,Cyto-Potasio+ (5 L),,USA,,,45225.59189,No,X,,Verdesian Branded,BioNutrients Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,Biostimulants,This will use the BioNutrient Potassium bulk formulation,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1000926,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45233,,Commercial,,,,,,,,5,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
97,1007191,Cyto-Potasio+ (1L),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,,,221;#ECU - Ecuador,Finished Goods,$300k+ order of this product in different pack sizes,Multiple pack sizes of the same product,TRUE,TRUE,1,,,,1000926,,1L,Liter,,Abiotic Stress Mitigators,,8.5,OtherCyto-Potasio,,8.5,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,,Yes,,,Yes,3104909000,,Cyto-Potasio+ (1 L),,USA,,,45225.5928,No,X,,Verdesian Branded,BioNutrients Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,Biostimulants,This will use the BioNutrient Potassium bulk formulation,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1000926,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45233,,Commercial,,,,,,,,6,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
98,1007181,Viridian (Bulk) (Simplot),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Finished Goods,We have already established Viridian (1x2000 lb) SKU as 1007176. We need another SKU setup for Bulk.,New Bulk product code / SKU request,TRUE,TRUE,,,,,4259,,Bulk,Kilogram,,Micronutrients,,1800,Viridian,,1800,,,,,,,,,Cape Girardeau,,,,,,,,,VLS,,,,,,,,No,No,,,,Viridian (Bulk) (Simplot),,USA,,,45226.51484,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,Yes,n/a,Nutrients,,Simplot,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,,Item,45436.43481,SharePoint_Nintex Service,0,0,,,,,,,45231,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
99,,Ulexite 11.5% B,Rejected by Regulatory (US/Canada),logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,,,270;#USA - United States,Raw Material,Ulexite 11.5% B is bought from BR Global. It is a different percentage than we get from Cameron Chemicals which is Ulexie 15% B,Have two different types of Ulexite,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,0.727518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45237.60242,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,No,,,Yes,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45260,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
100,1007220,Corteva Pak Zarbar (1000L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,250;#PAK - Pakistan,Finished Goods,Pending $320k order with more to come.,Moving from 208L to 1000L.,TRUE,TRUE,1,,,,1005092,,1000L,Liter,,Abiotic Stress Mitigators,,8,OtherCorteva Pak Zarbar,,8,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,No,Yes,,,No,,,Corteva Pak Zarbar (1000L),,USA,,,45239.35913,No,X,,Private Label,Crop+ Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Biostimulants,This is Crop100 bulk formula,Corteva,POUNDS,POUNDS,POUNDS,POUNDS,,,1005092,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45268,,Commercial,,,,,,,,5,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
101,,Ecocut 8110,Rejected by Regulatory (US/Canada),logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,To support Flo-Coat BMZ,Ingredient in Flo-Coat BMZ,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45243.54281,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45247,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
102,,experimental Seed + Graphite w/ Phosphorous (CHS),Marketing,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,"This is an experimental product already developed (historically as a growmark private label - however lost the opportunity). CHS is wanting a private label of S+G and this experimental product would like to be considered in the field.  Ideally, this would be a 3 year commitment private label, reaching $1M by year 3.",approximately 35 lbs of this product has already been developed by Michael Van Osteen (project managed by Grant's predecessor). We would like to issue this out as an experimental trial. NDA has been signed by CHS to protect property IT.,TRUE,TRUE,,,,,,,5 lbs,Each,,X,,,X,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45245.30817,No,X,,X,,,,X,0,0,0,0,0,Marissa Mann,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45275,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
103,1007206,Bentone 34,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,Flo-Coat ingredient that has been approved by management,Flo-Coat ingredient,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,10,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Bentone 34,,USA,,,45247.36525,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
104,1007204,Igepal CO 430,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,"ingredient in Flo-Coat, approved project by management",ingredient in Flo-Coat,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,3.13,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Igepal CO 430,,USA,,,45247.367,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,Yes,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
105,1007203,Genamin C100,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Raw Material,"Ingredient in Flo-Coat, approved by management",Ingredient in Flo-Coat,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,6.87,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Genamin C100,,USA,,,45247.36858,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
106,,Rheosperse 3840,Rejected by Alignment Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,"Ingredient in Flo-Coat, approved by management",Ingredient in Flo-Coat,TRUE,TRUE,,,,,,,Other,Kilogram,,,,0,,,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45247.37022,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,,,,No,No,,,Revised to RMs,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
107,1007208,ZB-50 (Zinc Borate),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,Ingredient in Flo-Coat BMZ approved by management,Ingredient in Flo-Coat BMZ,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,2.71,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,ZB-50 (Zinc Borate),,USA,,,45251.28058,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,No,,X,please add CAS# 138265-88-0,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45251,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
108,1007207,Zinc Oxide 99% (Dry Powder),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,Ingredient in Flo-Coat BMZ approved launch by management,Ingredient in Flo-Coat BMZ,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,4.365,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Zinc Oxide 99% (Dry Powder),,USA,,,45251.29214,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,Yes,,X,Please add CAS# 1314-13-2,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
109,1007205,Boron 10% (Liquid),Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,"Ingredient in Flo-Coat, approved by management",Ingredient in Flo-Coat,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,2.11,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Boron 10% (Liquid),,USA,,,45251.29828,No,X,,X,,,,X,0,0,0,0,0,Gabriel Chiriboga,No,,,Yes,No,,X,Please add  CAS# 10043-35-3,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45252,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
